keyword,created_at,user_id,text
cruzar la frontera,2024-07-09 19:49:07+00:00,1422963411378446337,"Cómo chilena confirmo esto y le encuentro toda la razón, aún recuerdo las hermosas tardes cuando iba a Porto Montt (puerto Montt pa los que no cachan portugués) en Brasil y veía los moais en Checoslovaquia después de cruzar la frontera Perú-Argentina. https://t.co/Ih2tOyptZE"
cruzar la frontera,2024-07-09 19:33:52+00:00,1728842429543915520,@criaturina Es lo que he pensado. No estarán cometiendo delito al no devolver un menor a los padres? Y si llegan masivamente ya es el delito de trafico de niños. Nosotros no podemos ni cruzar la frontera con menores sin permiso del progenitor contrario y ellos...
cruzar la frontera,2024-07-09 19:03:47+00:00,1125681611356422144,"Mbappé sin máscara. Como tenga algún ""toque"" en la nariz con un español no nos dejan cruzar la frontera."
cruzar la frontera,2024-07-09 18:55:23+00:00,881999597446606848,"Puigdemont, el golpista huido de la justicia, por eso no ha tenido huevos a pisar España desde que se fué con el rabo entre las patas, no exiliado, acabará en la pvta cárcel, espero que en Soto del Real para que nadie le hable en catalán. Oido @JuntsXCat 
https://t.co/wbpvYNThPM"
albergue,2024-07-10 00:00:54+00:00,476555334,Seguridad Pública de #Atlixco informa la volcadura de un autobús a la altura de los Molinos sobre la autopista. Donde Elementos de Bomberos y Protección Civil acuden al lugar para brindar atención pronta y las personas afectadas son trasladadas al albergue de La Alfonsina. https://t.co/AYub3cb3O7
albergue,2024-07-09 23:59:02+00:00,1457967703,"Hace algunos minutos se registro la volcadura de autobús a la altura de Los Molinos sobre la autopista Puebla- Atliixco.

Elementos de Bomberos y Protección Civil acuden al lugar para brindar atención pronta. 

Las personas afectadas se trasladan al albergue para revisión médica. https://t.co/JjVA21radk"
albergue,2024-07-09 23:55:38+00:00,1542939172318707714,"Autoridades de la @ConredGuatemala han habilitado un albergue en la el salón municipal San Luis Las Carretas en Pastores, Sacatepéquez. 

Este recibe a las familias afectadas por el derrumbe en la colonia El Papur de ese municipio.

@AGN_noticias https://t.co/7SeXwZwH72"
albergue,2024-07-09 23:42:56+00:00,1321676659,"@mpertik13 Te imaginas comprar papel higiénico y que venga con sus garrapatas incluidas porq farmatodo tiene que se albergue de perro callejero, esto nuevo puesss"
albergue,2024-07-09 23:35:52+00:00,995488916441530368,"@EstrellaOnline Ese presidente de Colombia, Gustavo Petro que le de la bienvenida a estos inmigrantes descontrolada y que los albergue también👀⚠️🛑"
albergue,2024-07-09 23:27:17+00:00,1280980131213766656,"@SophieYunes Mándalos al albergue, mi Diosa Griega"
albergue,2024-07-09 23:23:39+00:00,718588605996793856,@Valennn_Bitch Perrita oye salio en las noticias que encontraron en un albergue de animales 40 perros 20 caballos y cerdos qué tenían encerrados los pobres no han cogido en un año así que te ofrecí para que los ayudes ya preparamos todo los tenemos formados para que te usen uno de tras de otro
albergue,2024-07-09 23:21:02+00:00,803341835477389312,"Todos estamos padeciendo el mal gobierno y la mala economía, pero los animales más! 
Ayuda para evitar que este albergue desaparezca. Se agradece el RT 🙏 https://t.co/R2xILREUdG"
albergue,2024-07-09 23:20:05+00:00,38317832,Si alguna vez se han preguntado qué significan las manitos en forma de casa del logo de ACNUR... Es exactamente esto #Albergue #Protección #Prevención #Respuesta #Refuerzo #Atención #Shelter y más... para con las personas refugiadas 🫶👤 https://t.co/wTGb6NOyTr
albergue,2024-07-09 23:17:36+00:00,1376181511,"@clauvero2704 @ABRYLHONEY @Animales_CDMX @diana_dfc @FundacionToby @LicAnimalista @Mr_Civico Pues llevelo ud que es activista supongo.
Eso cuesta mucho dinero y dificilmente alguien lo pagaría siendo que el animalito se atravieza solo.
O mande poner un hospital gratuito y albergue porque los conductores no se haran responsables de un perro que no es suyo."
deportación,2024-07-09 23:58:56+00:00,1620565201622863873,@Eduardo95986995 @criticaenlinea @icardreyes A esa Mulino debe darle órdenes de deportación en el avión de los que atraviesan Darien.
deportación,2024-07-09 23:48:02+00:00,1711767638953582592,@marioamontero @FonsiLoaiza Deportacion masiva e inmediata de todos los inmigrantes ilegales
deportación,2024-07-09 23:45:33+00:00,65501379,"Ha sido baja la deportación de inmigrantes por el puerto fronterizo de Mexicali y Calexico, luego de que se implementara la medida migratoria que prohibía el asilo político. Se temía que aumentaran las deportaciones masivas.
https://t.co/WqHhs5QVuX"
deportación,2024-07-09 23:41:53+00:00,1757446339661529089,@AntiguaOrden_RD Deportacion a 2 mano
deportación,2024-07-09 23:39:22+00:00,1365057853,👉 ¿Necesitas asesoría legal urgente para tu caso de deportación? 👨‍⚖️ #DefensaDeportación #DerechosDeInmigrantes #HoustonLawyers #ProtegeTusDerechos #AbogadoDeInmigración #HoustonTx #GinoMesa https://t.co/1twee8xPFA
deportación,2024-07-09 23:38:48+00:00,312896572,Fachas que votan a Vox y piden la deportación masiva de inmigrantes subiendo fotos de Lamine Yamal 🤣🤣🤣🤣
deportación,2024-07-09 23:35:34+00:00,1323388521038651396,"@tresmasciento Lo que aparece en las denuncias es muy grave: ""retención contra su voluntad"", ""amenazas veladas de deportación en caso de no colaboración"",  ""intervención no consentida del dispositivo de telefonía móvil"" y ""reenvío de comunicaciones privadas a dispositivos de los agentes de la… https://t.co/whldFcoQEY"
deportación,2024-07-09 23:31:35+00:00,139911526,". @luisabinader, ¿Presidente, nos vamos a pasar otros 4 años lidiando con Haití? Olvídese de los organismos internacionales. Vamos a preservar nuestra identidad, cultura y creencias. Tenemos que mirar hacía adelante. Deportación masiva. Haití es atraso. https://t.co/CO1BstmwVt"
deportación,2024-07-09 23:30:22+00:00,1550072568723689473,"💰No se requiere esfuerzo físico ni tiempo.💰

Se pagará una recompensa de hasta 50.000 yenes a quien encuentre a un inmigrante ilegal y lo denuncie a la ""Agencia de Gestión de Inmigración y Residencia"", si la denuncia acaba en deportación.
https://t.co/GiI329XFmH"
deportación,2024-07-09 23:27:40+00:00,1726366664336265216,"@InfernoCanto3 @agustinromm La solución debe ser radical y no matizada, ni a medias tintas como ha mencionado alguna que otra vez, y eso lo hacen muchos políticos. Es cerrar el grifo y deportación masiva de radicales islamistas, y eso no lo pretende hacer."
tristeza,2024-07-10 05:18:41+00:00,956353757075341313,"que tristeza que manejo, no sale una bien hermano"
tristeza,2024-07-10 05:18:17+00:00,485274367,"Lo que genera la Selección. Gracias a las políticas de hambre de este Gobierno nefasto, todas las noches trabajar en las calles de Buenos Aires es una tristeza. Juega Argentina y parece que volvimos a los tiempos de Cristina @CFKArgentina"
tristeza,2024-07-10 05:18:08+00:00,1764896988611354624,Voy a llorar voy a vomitar de la tristeza y emoción y envidia y celos e ilusión y y y y y y lpm https://t.co/jHuBXclxYj
tristeza,2024-07-10 05:17:43+00:00,1680733746436231168,@ryo_hermoso Cierto muy lamentablemente pero Cierto gano la ignorancia y unos cuantos pesos a costa de la gente q si labora...y eso q yo me dedico a cuestiones de hogar...pero aun así no es justo ahora si q justos x pecadores que tristeza 6 años más de pique.....🥺
tristeza,2024-07-10 05:17:02+00:00,1316984352786571264,me dio tristeza que al final les diera la razón para que dejaran de molestarlo 😿 https://t.co/jPKSkHsH29
tristeza,2024-07-10 05:16:42+00:00,1731378513356468224,"@ResistenciaCMx No me siento engañada, sino que siento una tristeza infinita al descubrir que los líderes de los partidos (PRIAN) no fueron lo suficientemente inteligentes como para tener una mejor estrategia de victoria."
tristeza,2024-07-10 05:16:08+00:00,1608939476843397120,Yo lo único que rezo es que encuentren con vida a la muchacha desaparecida de mi ciudad 😞 me da tanta tristeza e impotencia
tristeza,2024-07-10 05:16:06+00:00,1510505042964537344,Siento una tristeza muy grande
tristeza,2024-07-10 05:15:47+00:00,392927187,Mucho sentimiento yo no soy así ya basta desde hoy no permito la tristeza en este cuerpo
tristeza,2024-07-10 05:14:39+00:00,1912899596,De la nada me di cuenta que me quedan dos meses con mi bendi y me invadió la tristeza. Como que no me lo puedo dejar?? Ke ago con este apego ke ago
coyotes,2024-07-10 04:53:01+00:00,229869471,"Los coyotes en la justicia laboral se deben estar relamiendo los bigotes… pura sentencia bonachona, popular y sin sentido de justicia ni equidad https://t.co/36IqmZoe0K"
coyotes,2024-07-10 04:46:07+00:00,1308188807104208897,@idler_worst @TheeDarkCircle Coyotes
coyotes,2024-07-10 04:27:17+00:00,963823471531708416,@cursop @ricardo_cid @Coyotes_Oficial @CherokeePerez @laredcincoradio Gracias que amable 😊
coyotes,2024-07-10 04:22:48+00:00,1349919481091469312,@Coyotes_Oficial @LigaMXExpansion Cuando le dan chance a los tlaxcalrecas... yo voy al estadio peri quiero ver tlaxcalrecas... el torneo pasado puras perdidas y nada que dan chance a tlaxcaltecas... que es puro negocio o que?
coyotes,2024-07-10 03:07:03+00:00,124564541,"@fer030801 @LauraFMarroquin A ningún político le interesa hacer nada por el bien común, solo luchan por llegar allí para tomar dinero del erario a cualquier costo.
Todos los políticos son coyotes de la misma loma."
coyotes,2024-07-10 03:02:27+00:00,75950468,@LissetPerezG @ricardo_cid @Coyotes_Oficial @CherokeePerez @laredcincoradio Wapisima como siempre
coyotes,2024-07-10 02:36:46+00:00,550225801,@eluniversocom Las carreras del futuro en ecuador son narco lavador funeraria cementerio o coyotes bien remuneradas @marcgene1972
coyotes,2024-07-10 02:21:29+00:00,1716285782653124608,"Según investigación de la periodista peruana Cris Vilchez, coyotes peruanos se aprovecharon de la crisis migratoria venezolana cobrando $220. Mafias ingresaron ilegalmente a más de 720 mil ciudadanos venezolanos en Perú. 🇵🇪

#VenezolanosenPerú #Venezuela #Perú https://t.co/ftOvoOgq5y"
coyotes,2024-07-10 02:16:07+00:00,1185575835262246912,"@TeyLee3 Suscribo.

Cada que se anuncia un desarrollo, caen encima con prestanombres y coyotes, aparte de socios y amigos."
coyotes,2024-07-10 02:09:44+00:00,1713563733572685824,"@SivarNewsSV A lps coyotes verdulero en las residenciales
Estos si ganan feria  y no pagan  impuestos"
esperanza,2024-07-10 05:19:04+00:00,269392056,con la esperanza de q me hables y me digas que te equivocaste
esperanza,2024-07-10 05:19:00+00:00,1644291298860335106,Adiós esperanza https://t.co/9iYmwHEK1k
esperanza,2024-07-10 05:18:49+00:00,49480142,"La música te cambia de animo y humor en un instante, bendita música.

#Fe #Esperanza #Amor"
esperanza,2024-07-10 05:18:49+00:00,1454222488930508804,"Mira lo que he compartido: Nacho Cano, tras su detención: ""Todo esto lo ha orquestado la Policía, es como la Stasi. Es una operación sucia y asquerosa"" @Navegador Mi | https://t.co/NtTzvub0Kz sólo queda vox nuestra única salvación nuestra esperanza de salvar a nuestro país 🇪🇸 💚"
esperanza,2024-07-10 05:18:32+00:00,922997667462111233,Siempre me meto a wpp con la esperanza de ver un 1 en archivados
esperanza,2024-07-10 05:17:33+00:00,1795809722144067584,"@STISSS_ @nayibbukele @fulloa51 @elsalvador @RolandoCastroSv @TrabajoSV Dagoberto Gutiérrez, un hombre íntegro y valiente, ha partido. Su legado de lucha y esperanza seguirá inspirándonos. Que descanse en paz. Dios lo tenga en su santa gloria 🙏🏻🩵"
esperanza,2024-07-10 05:17:25+00:00,1460343298896318476,"@lolalolitaterue Buenos días hermosa. Lola que tu excelente y feliz día miércoles, este lleno de alegría, salud, fé, esperanza, amor, paz y luz https://t.co/JAcyGaxHuh"
esperanza,2024-07-10 05:16:42+00:00,1089423391591927814,"Ojalá que si saquen el disco, la esperanza muere al último no? 😭😭🫠 https://t.co/QDbY1ONeLG"
esperanza,2024-07-10 05:16:36+00:00,1496032433740959744,Si el Mundo está en las manos de vejestorios decrépitos... ¿qué será de nosotros cuando se alargue la esperanza de vida y una existencia más longeva que la de Matusalén dé el Poder a un carcamal...?
esperanza,2024-07-10 05:16:22+00:00,1302440492064534528,Genuinamente me pone super mal cuando los chicos hablan sobre ser mas reconocidos (entiendo completamente su deseo) pero es algo que me pone tan triste ver sus caras llenas de esperanza como si no fueran nadie y lo necesitaran cuando no es así
Estados Unidos,2024-07-10 05:19:03+00:00,1067167714345607170,"@LuisMiNegocios Muchas felicidades me encantan tus temas de inversión, hemos hecho la referencia con nuestros alumnos tus videos, el sábado tenemos otra sesión de start up en 🇺🇸 y seguro pediremos revisar tus videos ! Pocos saben bien el Mercado de Estados Unidos y su visado, que es lo que vemos… https://t.co/2VqKfS076c"
Estados Unidos,2024-07-10 05:19:00+00:00,1791263949037387776,"El Reino Unido debe recuperar su liderazgo mundial con nuevo enfoque político,salvar a Europa de Estados Unidos que pretende arruinarla para su beneficio enfrentandola a Rusia en una guerra innecesaria. https://t.co/ZPvo71MvIf"
Estados Unidos,2024-07-10 05:18:44+00:00,16067563,En Estados Unidos sigue siendo una broma recurrente llamar a los SWAT para ir a por streamers que están en directo. Qué podría salir mal https://t.co/J8BZsSLpXU
Estados Unidos,2024-07-10 05:18:43+00:00,1428482523009634306,"#UnDíaComoHoy #9Julio de 1982, fue el estreno en Estados Unidos de ""Tron"", película de acción y aventuras de ciencia ficción estadounidense escrita y dirigida por Steven Lisberger
Protagonizada: Jeff Bridges, Bruce Boxleitner, David Warner, Cindy Morgan y Barnard Hughes. 
🇺🇲📽 https://t.co/xTTroflL6L"
Estados Unidos,2024-07-10 05:18:34+00:00,500241941,"Las monedas de Estados Unidos, tienen 6 denominaciones, desde el humilde penny, hasta el dólar. Estas pequeñas piezas, no solo facilitan el comercio, sino que también cuentan historias de presidentes, monumentos y momentos históricos.
https://t.co/a4ImygH4kT"
Estados Unidos,2024-07-10 05:18:21+00:00,1718324892511199232,Iberdrola arranca su plan de alianzas en eólica marina en Estados Unidos https://t.co/bwL6yMNRt0
Estados Unidos,2024-07-10 05:18:06+00:00,85589669,Estados Unidos está a nada de entenderlo. https://t.co/WMbzEeS8da
Estados Unidos,2024-07-10 05:17:04+00:00,1164159475248295936,"@lh_fich Esto es antes de lo de Christian Cueva y André Carrillo. Eso fue después del partido ante Argentina, solo que recién lo han sacado en la televisión. Obviamente, Gianluca Lapadula ya no está en Miami, Estados Unidos."
Estados Unidos,2024-07-10 05:16:59+00:00,1708535671286038530,"Europa.
¿Dónde están los 1.000 niños desaparecidos de Maui?
Biden trafica abiertamente con niños en la frontera de Estados Unidos.

La TRISTE VERDAD es que a nuestro Congreso, al que USTED PAGA, le importa MÁS el lavado de dinero a través de Ucrania que NUESTRA PROPIA FRONTERA"
Estados Unidos,2024-07-10 05:15:58+00:00,84660746,⭕️😱¿Cómo abrir una cuenta bancaria en México desde Estados Unidos? | Comisión Nacional para la Protección y Defensa de los Usuarios de Servicios Financieros | Gobierno | https://t.co/WHzeaIfHbP https://t.co/DiTieKzdTV #EEUU #Mexico #Morena #Negocios #inversiones
Tapachula,2024-07-10 04:35:52+00:00,1358086030419664898,"@sweetdreamstux @PutasYCornudos @MontsitaTocat saludos cordiales desde tapachula
Que tetas tan hermosas bastante apetecibles"
Tapachula,2024-07-10 04:29:56+00:00,1430440808080084998,"El Soconusco se separó de Chiapas por su propia voluntad mediante el acta de Tapachula (25 de julio 1824). Al conocerla, la Asamblea Nacional Constituyente de Centroamérica lo incorporó al departamento de Quetzaltenango en 18 de agosto 1824.  Usurpado por Santa Ana en 1842 e... https://t.co/aQSpRGYoDu"
Tapachula,2024-07-10 04:09:02+00:00,30803414,"@zoerobledo @Milenio @IMSS_BIENESTAR Hola @zoerobledo  ya encontre los papeles y me pueden llamar y por favor  mejoren el servicio de laboratorio y ultrasonido en el @Tu_IMSS  en la clinica 1 de tapachula, chiapas."
Tapachula,2024-07-10 03:57:59+00:00,1596930075026460672,"@sexylovewife No manches hermosura aquí en tapachula Chiapas se está cayendo el cielo nos estamos 
inundando"
Tapachula,2024-07-10 03:48:57+00:00,372645046,"@Aureaori Saludos desde Tapachula Chiapas, México"
Tapachula,2024-07-10 03:38:19+00:00,1470948346592468996,"Se busca a JEREMÍAS ESAU y IRIS ADRIANA de apellidos  BARRERA GARCÍA de 03 y 01 año de edad, desaparecidos el día 07 de julio de 2024, en la Colonia Emiliano Zapata del Municipio de Tapachula, Chiapas.
#HastaEncontrarla @FGR_Chis @FGRMexico @SSPCMexico
https://t.co/CST1qc0iCT https://t.co/LdEnI5Wv0p"
Tapachula,2024-07-10 03:02:00+00:00,1706502170965594112,@SoniTuit @vicjoe71 Igualmente Sony una preguntita solo quería saber vives en el distrito federal en la alcaldía Gustavo Madero yosoy de tapachula Chiapas.
Tapachula,2024-07-10 02:59:17+00:00,30803414,@Tu_IMSS @zoerobledo Pues ojala que el mtro @zoerobledo  se fije en #tapachula ya que los ultrasonidos de la clinica 1 lo estan dando hasta noviembre y el laboratorio siempre va un o dos meses despues de la consulta familiar d @Tu_IMSS  ojala que algún dia mejoren el servicio del imss
Tapachula,2024-07-10 02:54:00+00:00,2476833625,"Grupo SAE presenta su nueva ambulancia para continuar ayudando en las emergencias en Tapachula, también informaron que procederán legalmente contra algunas personas ya identificadas que realizan campaña sucia contra la agrupación 

 https://t.co/23gFQcFwvI"
Tapachula,2024-07-10 02:53:48+00:00,93911067,"Grupo SAE presenta su nueva ambulancia para continuar ayudando en las emergencias en Tapachula, también informaron que procederán legalmente contra algunas personas ya identificadas que realizan campaña sucia contra la agrupación 

 https://t.co/XaeREnMTWb"
separación,2024-07-10 05:12:12+00:00,1799536954196828160,@PaparazziRevis A mi se me hace que tienen algún seguro anti separación ja
separación,2024-07-10 05:11:47+00:00,786649290,@europapress Este es el respeto que tiene el Gobierno al estado de Derecho y a la separación de poderes. Ninguno.
separación,2024-07-10 05:11:40+00:00,57395787,@letroblesrosa @SCJN Increíble que un profesor de la Facultad de Derecho se preste a este juego que implica dinamitar la separación de poderes.
separación,2024-07-10 05:11:12+00:00,732117024164487168,No puedo con la gente que tiene la separación de la punta de la nariz y los labios superiores tan juntos. Están a un pasito de ser leporinienses y eso como que me saca de cuadro NDKSNDKDJ
separación,2024-07-10 05:09:21+00:00,117191938,"@makugo @qrotectores @MarcosAguilar Movilidad sostenible: Fomento del uso de transporte público, bicicleta y peatonalización de calles.
Manejo de residuos: Implementación de programas de separación de residuos, reciclaje y compostaje.
🧵👇 https://t.co/epq7zTb3Bn"
separación,2024-07-10 05:08:52+00:00,217681538,"En realidad, España no es una democracia sino una dictadura de partidos y de políticos profesionales. No existe la separación de poderes, ni los controles, frenos y contrapesos que la democracia establece para limitar y controlar el poder político."
separación,2024-07-10 05:08:21+00:00,1225881935236542466,Carolina Sandoval y su esposo acabaron con los rumores de separación
separación,2024-07-10 05:05:11+00:00,1505698694,"@JAlbertoDasilva @enid_romanat @evapradospr @VictoriaPorPR Respaldando una consulta de status,que sea entre Igualdad  o separacion,ya sea como Republica Asociada  o Republica ""plain "",ayudaria a resolver el limbo colonial que por mas de un siglo hemos vivido..saludos"
separación,2024-07-10 04:50:52+00:00,181040788,"@arielumpierrez @Jjlopez_almejo 2/2
Las Leyes de Reforma consistieron en:
•Separación entre Iglesia y Estado
•Nacionalización de los bienes del clero
•Extinción de las corporaciones eclesiásticas •Secularización de cementerios y fiestas cívicas •Promulgación de la libertad de culto"
separación,2024-07-10 04:45:00+00:00,92344997,Carolina Sandoval y su esposo acabaron con los rumores de separación (+CHISME) https://t.co/C4Ufgzb0ON
frustración,2024-07-10 05:18:50+00:00,1495366058848497672,"@GremioDocente Una de las adineradas del pueblo, que no ayudaban a Nadie, se nota la frustración de no tener nada, pero así son esa gente ni de los peores momentos aprenden un poquito de Humildad."
frustración,2024-07-10 05:18:23+00:00,1582235669715353600,"Mañana se termina la temporada de KOI Valorant 😞, no voy a mentir, me duele mucho el no haber logrado en VCT. Confíe y al final no sucedió, es una gran frustración 😣, pero no puedo hacer nada más que mi apoyo que brindé al equipo en esta temporada."
frustración,2024-07-10 05:15:44+00:00,51973139,"La semana pasada alguien me decía ""los que odian a los judíos, en realidad los odian por envidia, porque los judíos son exitosos y sus odiadores tienen la frustración de que nunca lo podrán ser""

I couldn't agree more 
Shalom 🇮🇱 https://t.co/GLnHAgbDJX"
frustración,2024-07-10 05:15:24+00:00,1203781731423313920,"@Pastoldetuirel @MiaSkylar Si buscará validación estaría metida un un puto closet, fingiendo ser lo q no es y sacando toda esa frustración como los pendejos del vídeo."
frustración,2024-07-10 05:14:43+00:00,1431629598425559040,"Que ha contribuido el Madrid a la selección national? Criticas, resentimiento, frustración. Dónde están Edu Aguirre, Juanma y el Comemoco? Humillados en la madriguera como ratas."
frustración,2024-07-10 05:11:42+00:00,1147741383266111488,Jamás había sentido frustración por lo que no puedo cambiar hasta hoy 😭
frustración,2024-07-10 05:09:31+00:00,1056624991,"@Roberto83115501 @UKR_token Pues créala tú, que crees que Rusia es Siria o Libia, definitivamente pierden la proporción de la realidad cuando no pueden ganar los que ellos adoran. Quieres extinguir la especie por tu frustración pues la guerra es como el deporte no siempre se gana."
frustración,2024-07-10 05:07:52+00:00,1630208120797446148,@PedroFigue_98 Y eso en que nos afecta?? Gane quien gane yo igual voy a trabajar todo el deporte del mundo no me da de comer ya vajale a tu frustración
frustración,2024-07-10 05:07:22+00:00,137148495,"al voto frustración y eterno voto anti.
Lo que nunca voy a comprender es el voto imbecil, ese que te llevó al cuarto oscuro habiendo escuchado las barbaridades que escuchaste y hoy son realidades.Metáforas pedófilas,gente despedidas por el ""Topo que llegó infiltrado para destruir https://t.co/deiYC5tQWp"
frustración,2024-07-10 05:06:11+00:00,792923377862336512,Vi una película y estuve todo el tiempo esperando que se den contra los muebles y NO PASÓ. me voy a dormir con frustración
rutas peligrosas,2024-07-10 01:39:15+00:00,1696878897860620288,"En un esfuerzo por enfrentar la problemática de las trochas ilegales entre Cúcuta y Venezuela, el alcalde Jorge Acevedo ha anunciado un ambicioso proyecto para transformar estas peligrosas rutas en un espacio seguro y recreativo.

#CucutaAlDía #JorgeAcevedo #alcaldiadecucuta https://t.co/VEfaT2WdsQ"
rutas peligrosas,2024-07-09 16:30:00+00:00,1447641058846859267,"🚨#migrantes desafían #temperaturas extremas de más de 40°C y operativos en la #Frontera México-EE.UU.🌡️Buscan rutas peligrosas para evitar retenes. #observadormx 
https://t.co/CxgAneI4qC"
rutas peligrosas,2024-07-09 11:24:22+00:00,608996416,"Esta medida obligará a muchas personas a emprender rutas marítimas peligrosas o a intentar cruzar fronteras de manera irregular, lo que puede resultar en tragedias humanas evitables.
La mayoría de las víctimas de la #MasacreMelilla hace 2 años eran de origen sudanés o chadiano."
rutas peligrosas,2024-07-08 20:00:19+00:00,360873356,#Migración | El cierre de los puntos de cruce estratégicos en esta densa selva ha obligado a los migrantes a buscar rutas alternativas más peligrosas y menos monitoreadas. Esta situación los expone a mayores riesgos de explotación y violencia: https://t.co/f9NvWUl5oj
rutas peligrosas,2024-07-08 18:41:05+00:00,119051398,"Cada vez más migrantes y refugiados en África se dirigen al norte a través del desierto del Sáhara, las rutas terrestres son peligrosas, ya que son víctimas de esclavitud, extracción de órganos, violaciones, secuestros y otros abusos. #ElFinancieroTV
📺: @OmarCepedaCastr https://t.co/hEyEVF59Iq"
rutas peligrosas,2024-07-08 11:46:01+00:00,1400172247,"Cerrar el Darién no resuelve la crisis migratoria; al contrario, la empeora. Los migrantes siempre buscarán rutas más peligrosas para pasar poniendo, AÚN más, su vida en riesgo. Creo que hay que verlo como un problema humanitario y no como un problema económico. https://t.co/U6OoSCfTAQ"
rutas peligrosas,2024-07-08 00:38:11+00:00,1774104694467522560,"Tiene 1200 kilómetros de extensión, atraviesa zonas aisladas y es considerada una de las rutas más peligrosas de Chile via @ASChile https://t.co/59bjvW1re9"
rutas peligrosas,2024-07-07 21:41:07+00:00,3921817947,"@AdryOcampoM Las rutas de santa Elena están hace un tiempo peligrosas, nunca hacerlas sola."
rutas peligrosas,2024-07-06 18:51:18+00:00,1787650975152447488,@piscosommelier Son peligrosas esas rutas 😨😨 lo bueno que tienes otra oportunidad
rutas peligrosas,2024-07-06 17:40:02+00:00,1748021970459869184,"🇨🇷 #CentralNoticias | 5 rutas peligrosas concentran mayoría de incidentes por lluvias.

Entre estas vías se encuentra la ruta 32, conocida por sus constantes cierres por deslizamientos.

https://t.co/UD3ND1cPhE"
salud,2024-07-10 05:19:07+00:00,108882354,@Jovenesfutmx Solo fue a probar el sistema de salud. No se claven con el chavo.
salud,2024-07-10 05:19:07+00:00,38179918,¿Qué bicho me ha picado? Manual para sobrevivir a los insectos este verano https://t.co/JKRSw11PVi Via: ABC - Salud https://t.co/hqlpr8fZXG
salud,2024-07-10 05:18:59+00:00,201366071,"@mujerdulce35 Eso es fácil @agaviriau duró más de 5 años de ministro de salud y en sus narices se generó la peor crisis y no hizo absolutamente nada  y ahora, cuando está afuera del poder, milagrosamente tiene la mente iluminada para saber qué es lo que toca hacer. Cínico."
salud,2024-07-10 05:18:56+00:00,1578283840149266435,Odio que mi salud mental dependa otra vez de ti
salud,2024-07-10 05:18:49+00:00,1381122447588659201,@martibatres La salud gratuita es fundamental para el bienestar de todos 🌈
salud,2024-07-10 05:18:35+00:00,1645213708312883201,"https://t.co/OAk48OAV6P
...del noboista CREADOR de:
La Adjudicación del Contrato de Desayuno Escolar a su tía isabel y sus 5primasos por 200millones, contratar a leonardo toledo por 500mil💰 para que Redacte el culebrón de METÁSTASIS, LLEEEGA, 
Glass está con su salud REBOZANTE. https://t.co/tPZYCsihjJ"
salud,2024-07-10 05:18:34+00:00,423355968,"@tere_marinovic La provida que nos hacía ""clases"" embarazada fumando a los de carrera de salud..."
salud,2024-07-10 05:18:27+00:00,1637685764300349448,"@homeropetti No entiendo, se enferma 4 veces al mes como mínimo? Me preocupa la salud del señor 🤣"
salud,2024-07-10 05:18:08+00:00,2893837373,"@Radio_Formula Chairo sí es, porque Chairo es sinónimo de pendejo.

Pueblo no es.

El ""pueblo"" no vive en palacios, no tienen servidumbre, no usan corbatas ferragamo o iPhones, sus hijos no estudian en Inglaterra,
no tienen, como él, un sistema  de salud de primer mundo..."
salud,2024-07-10 05:17:54+00:00,1381105112941215747,@martibatres Gracias por trabajar para un sistema de salud universal ¡Muy necesario! 👏
trabajo,2024-07-10 05:19:11+00:00,803719942847811585,"@madorni A la gente de trabajo no le importa nada los aviones. Nunca los usaron y nunca los usaran. A ustedes, la casta de la política les importa porque viven viajando con la plata del robo"
trabajo,2024-07-10 05:19:11+00:00,1541545140959035395,"@EnMexicoMagico Ese niño solo se dedica a estafar, en donde trabajo ya lo hizo dos veces y cuando iba guardando el dinero que le dan, trae mucho dinero aproximadamente $2000"
trabajo,2024-07-10 05:19:07+00:00,1764096358586191872,"@iogurtuNgue @rosamariaartal Por que la gente huye de países socialista ?o por que la gente no escapa de países capitalistas con trabajo para países socialistas?si tan bueno es vivir en esos sistemas no se por que la gente se va,si según ustedes es el paraiso"
trabajo,2024-07-10 05:19:02+00:00,1499459036697272321,"@llorenspep4 @voz_populi Tu trabajo es el mismo, intoxicar"
trabajo,2024-07-10 05:19:00+00:00,1606142582614114305,"@ManuelOstorga1 Lo q es no saber, trabajo más q usted 🙂‍↕️"
trabajo,2024-07-10 05:19:00+00:00,1257374890962944001,@ElChacoDelTW Xq no tiene trabajo el equipo.
trabajo,2024-07-10 05:18:57+00:00,369908962,"@UAPMediaHub El tema es que estamos pasando a la evidencia; el ""dicen"" ya no es adorado por la gente normal"" que camina a su trabajo; evidencias."
trabajo,2024-07-10 05:18:56+00:00,794962825,"¿Termine mi cuento? No
¿Termine de limpiar mi cuarto? No 
¿Adelante mi trabajo? No 
¿Hice la publicación de mi blog? No
Pero, ¿dormí y descansé toda la tarde? Tampoco 😭😭😭"
trabajo,2024-07-10 05:18:51+00:00,1383655149948653569,"Milei revivió la Fiesta Patria Argentina. 
Milei va dar trabajo 🥴
https://t.co/MI3YAedpb6"
trabajo,2024-07-10 05:18:49+00:00,4024925601,busco trabajo de lunes a martes
